product_id,sessions_a2b_qty,sessions_with_order,events_a2b_qty,events_pdp_a2b_qty,events_plp_a2b_qty,events_search_plp_a2b_qty,pages_before_a2b_qty,pdp_before_a2b_qty,plp_before_a2b_qty,search_plp_before_a2b_qty
32755752,1,0,1,1,0,0,9,6,1,2
32755963,1,0,1,1,0,0,2,2,0,0
32756069,1,0,1,1,0,0,2,2,0,0
32756265,1,0,1,1,0,0,10,10,0,0
32756271,1,0,1,1,0,0,7,7,0,0
32756411,1,0,1,1,0,0,2,2,0,0
32756524,1,0,1,1,0,0,1,1,0,0
32757091,1,0,1,1,0,0,4,2,2,0
32757092,1,0,1,1,0,0,4,1,0,3
32757541,1,0,1,0,0,1,8,2,0,6
32758732,1,0,1,1,0,0,4,4,0,0
32758785,1,0,1,1,0,0,3,1,1,1
32758822,1,1,1,1,0,0,12,6,0,6
32758878,1,1,1,1,0,0,7,5,0,2
32760098,1,1,1,1,0,0,11,8,3,0
32762923,1,1,1,1,0,0,4,4,0,0
32763298,1,1,1,1,0,0,2,2,0,0
32763300,1,1,1,1,0,0,1,1,0,0
32763309,1,0,1,1,0,0,1,1,0,0
32763372,1,0,1,1,0,0,6,4,1,1
32764362,1,0,1,1,0,0,12,1,2,9
32765411,1,1,1,1,0,0,3,1,2,0
32765575,1,0,1,1,0,0,1,1,0,0
32765885,1,0,1,1,0,0,8,7,0,1
32766060,1,0,1,1,0,0,2,2,0,0
32766069,1,1,1,0,0,1,5,1,0,4
32767005,1,0,1,1,0,0,7,3,0,4
32767166,1,1,1,1,0,0,8,2,1,5
32770526,1,0,1,1,0,0,2,2,0,0
32774259,1,1,1,1,0,0,1,1,0,0
32774535,1,0,1,0,0,1,4,0,3,1
32777053,1,1,1,1,0,0,1,1,0,0
32778705,1,0,1,0,0,1,6,0,0,6
32780731,1,1,1,1,0,0,1,1,0,0
32786118,1,1,1,0,0,1,3,1,1,1
32786380,1,1,1,0,0,1,2,0,0,2
32786568,1,1,1,1,0,0,1,1,0,0
32786730,1,1,1,1,0,0,5,1,2,2
32787847,1,1,1,0,0,1,4,0,2,2
32791802,1,1,1,1,0,0,3,3,0,0
32808547,1,0,1,1,0,0,2,2,0,0
32808752,1,1,1,1,0,0,2,1,1,0
32808895,1,0,1,0,0,1,8,0,2,6
32809219,1,0,1,1,0,0,2,2,0,0
32809291,1,0,1,1,0,0,1,1,0,0
32809368,1,1,2,2,0,0,2,1,1,0
32809386,1,0,1,1,0,0,1,1,0,0
32812105,1,0,1,1,0,0,1,1,0,0
32825904,1,0,1,0,0,1,6,0,1,5
32840024,1,1,1,1,0,0,13,12,1,0
32851139,1,1,1,1,0,0,27,19,3,5
32851450,1,0,1,1,0,0,3,3,0,0
32851872,1,0,1,0,0,1,8,3,1,4
32851877,1,0,1,1,0,0,2,1,1,0
32851882,1,1,1,1,0,0,1,1,0,0
32852404,1,0,1,1,0,0,3,3,0,0
32852510,1,1,1,1,0,0,2,2,0,0
32852631,1,0,1,0,0,1,8,0,1,7
32852632,1,1,1,1,0,0,3,2,0,1
32852634,1,0,1,0,0,1,2,0,1,1
32852652,1,0,1,0,1,0,7,0,7,0
32852687,1,0,1,1,0,0,3,3,0,0
32853162,1,1,1,1,0,0,1,0,0,0
32854759,1,0,1,1,0,0,3,1,2,0
32854776,1,1,1,1,0,0,5,3,2,0
32854780,1,0,1,1,0,0,2,1,1,0
32854787,1,0,1,1,0,0,10,10,0,0
32854826,1,0,1,1,0,0,7,7,0,0
32854827,1,0,1,1,0,0,8,8,0,0
32855479,1,0,1,0,0,1,7,0,1,6
32855483,1,0,1,1,0,0,1,1,0,0
32855497,1,0,1,1,0,0,3,1,2,0
32855578,1,0,1,1,0,0,3,2,1,0
32855590,1,0,1,1,0,0,2,2,0,0
32855592,1,1,1,1,0,0,3,3,0,0
32855593,1,0,1,1,0,0,1,1,0,0
32855595,1,1,1,0,0,1,2,0,1,1
32855606,1,1,1,1,0,0,4,3,1,0
32855612,1,0,1,0,0,1,3,0,1,2
32855616,1,1,2,2,0,0,3,2,1,0
32855619,1,0,1,0,0,1,8,0,1,7
32855624,1,0,1,0,0,1,5,0,1,4
32855776,1,0,1,1,0,0,2,2,0,0
32855832,1,0,2,2,0,0,3,3,0,0
32855834,1,0,1,0,0,1,8,0,1,7
32855840,1,1,1,0,0,1,5,2,0,3
32855881,1,0,1,0,0,1,4,2,0,2
32856233,1,1,1,1,0,0,2,2,0,0
32856314,1,0,1,1,0,0,2,2,0,0
32857212,1,0,1,1,0,0,1,1,0,0
32857351,1,1,1,1,0,0,2,2,0,0
32857415,1,1,1,0,0,1,1,0,0,1
32857416,1,1,1,1,0,0,2,2,0,0
32857451,1,1,1,1,0,0,3,1,2,0
32857452,1,0,1,1,0,0,1,1,0,0
32857726,1,1,1,1,0,0,46,24,3,19
32861370,1,0,1,1,0,0,2,1,0,1
32861388,1,1,1,1,0,0,3,2,0,1
32863345,1,1,1,1,0,0,2,2,0,0
32863653,1,1,1,1,0,0,2,2,0,0
32864477,1,0,1,0,0,1,9,1,0,8
32864495,1,1,1,0,0,1,2,0,1,1
32864507,1,1,1,1,0,0,1,1,0,0
32865568,1,0,2,0,0,2,4,0,1,3
32866743,1,0,1,1,0,0,1,1,0,0
32867096,1,0,1,0,0,1,4,0,1,3
32867338,1,1,1,1,0,0,1,1,0,0
32867578,1,0,1,0,0,1,2,0,0,2
32872804,1,1,1,1,0,0,1,1,0,0
32872875,1,0,1,1,0,0,1,1,0,0
32873238,1,0,1,0,0,1,5,0,1,4
32873250,1,0,1,0,0,1,4,0,1,3
32873870,1,1,1,1,0,0,10,3,5,2
32873999,1,0,2,2,0,0,1,1,0,0
32874050,1,1,1,1,0,0,4,2,1,1
32874063,1,0,1,1,0,0,55,9,0,46
32874085,1,1,1,1,0,0,3,2,1,0
32874526,1,1,1,1,0,0,1,1,0,0
32875637,1,1,1,1,0,0,2,1,1,0
32875638,1,1,1,1,0,0,3,2,1,0
32875651,1,0,1,1,0,0,2,1,1,0
32875970,1,1,1,1,0,0,1,1,0,0
32876124,1,0,1,0,0,1,2,0,1,1
32877008,1,0,1,0,0,1,2,1,0,1
32877360,1,0,2,2,0,0,2,2,0,0
32878313,1,0,1,0,0,1,12,3,0,9
32878325,1,0,1,1,0,0,9,6,0,3
32878781,1,0,1,1,0,0,1,1,0,0
32878832,1,1,1,0,0,1,3,0,0,3
32878833,1,1,2,0,0,2,1,0,0,1
32879420,1,0,2,2,0,0,1,1,0,0
32879443,1,1,1,1,0,0,5,3,1,1
32882661,1,0,1,1,0,0,3,3,0,0
32882763,1,1,1,1,0,0,1,1,0,0
32882909,1,1,1,1,0,0,9,5,4,0
32886273,1,0,1,1,0,0,2,2,0,0
32888899,1,0,1,0,0,1,10,0,1,9
32889201,1,0,1,0,0,1,3,0,1,2
32889404,1,0,1,1,0,0,2,1,1,0
32889518,1,0,7,7,0,0,1,1,0,0
32889608,1,0,1,1,0,0,1,1,0,0
32891670,1,1,1,1,0,0,2,1,1,0
32891698,1,1,1,1,0,0,2,2,0,0
32892294,1,0,2,2,0,0,4,4,0,0
32892335,1,0,1,0,0,1,3,1,0,2
32892369,1,0,1,0,0,1,14,2,3,9
32892370,1,0,1,1,0,0,32,29,3,0
32892372,1,0,1,1,0,0,22,19,3,0
32892374,1,0,1,1,0,0,5,4,1,0
32892385,1,0,1,1,0,0,5,5,0,0
32892390,1,0,1,1,0,0,1,1,0,0
32892391,1,1,1,1,0,0,5,4,1,0
32892395,1,1,1,0,0,1,16,2,2,12
32893876,1,1,1,0,0,1,7,1,0,6
32893890,1,0,1,1,0,0,12,3,0,9
32893893,1,0,1,0,0,1,22,7,0,15
32893907,1,0,1,0,0,1,7,0,1,6
32893912,1,0,1,1,0,0,2,2,0,0
32893960,1,1,1,1,0,0,16,2,0,14
32899253,1,0,1,1,0,0,1,1,0,0
32899813,1,1,1,1,0,0,6,5,1,0
32900175,1,0,1,1,0,0,1,1,0,0
32900207,1,0,1,1,0,0,1,1,0,0
32901511,1,1,1,1,0,0,6,6,0,0
32908637,1,0,1,1,0,0,1,1,0,0
32908708,1,1,1,1,0,0,2,1,1,0
32908768,1,0,1,1,0,0,1,0,0,0
32908856,1,1,1,0,0,1,17,8,1,8
32908976,1,0,1,0,0,1,1,0,0,0
32908982,1,1,1,1,0,0,4,2,2,0
32908988,1,1,1,1,0,0,1,1,0,0
32909066,1,1,1,1,0,0,2,2,0,0
32909089,1,0,1,1,0,0,8,1,5,2
32909413,1,0,1,1,0,0,1,1,0,0
32909705,1,0,1,1,0,0,1,1,0,0
32909863,1,0,1,0,0,1,4,1,0,3
32909895,1,1,1,0,0,1,9,1,0,8
32913761,1,0,1,1,0,0,1,1,0,0
32915354,1,0,2,2,0,0,1,1,0,0
32915731,1,0,1,1,0,0,1,1,0,0
32915740,1,0,1,1,0,0,2,2,0,0
32916544,1,1,1,1,0,0,3,3,0,0
32918300,1,1,1,1,0,0,1,1,0,0
32918763,1,1,1,1,0,0,1,1,0,0
32918805,1,0,1,1,0,0,1,1,0,0
32919070,1,0,1,1,0,0,10,5,5,0
32919754,1,1,1,1,0,0,5,4,1,0
32919757,1,0,2,0,0,2,5,0,2,3
32919829,1,1,1,1,0,0,3,3,0,0
32922790,1,1,1,1,0,0,1,1,0,0
32923622,1,0,1,1,0,0,1,1,0,0
32925397,1,1,1,1,0,0,1,1,0,0
32925398,1,1,1,1,0,0,2,2,0,0
32925504,1,0,1,1,0,0,1,0,0,0
32925951,1,1,1,1,0,0,2,1,1,0
32926174,1,0,1,1,0,0,2,1,1,0
32926177,1,1,1,1,0,0,3,2,1,0
32926184,1,0,1,1,0,0,1,1,0,0
32926720,1,0,1,1,0,0,1,1,0,0
32926839,1,0,1,0,0,1,4,0,0,4
32930849,1,1,1,1,0,0,1,1,0,0
32930853,1,1,1,1,0,0,12,8,0,4
32930875,1,1,1,1,0,0,2,2,0,0
32932992,1,0,1,1,0,0,6,6,0,0
32934133,1,0,1,1,0,0,13,10,0,3
32936662,1,0,1,1,0,0,1,1,0,0
32936847,1,0,1,1,0,0,6,4,2,0
32937912,1,0,6,6,0,0,5,2,0,3
32937929,1,1,2,0,0,2,5,1,1,3
32938092,1,0,1,1,0,0,7,4,2,1
32940759,1,0,1,1,0,0,9,3,0,6
32943649,1,0,2,2,0,0,4,3,0,1
32944403,1,0,1,1,0,0,11,7,4,0
32944646,1,1,2,2,0,0,8,5,2,1
32944914,1,0,1,0,0,1,8,1,2,5
32945130,1,0,1,1,0,0,1,1,0,0
32946609,1,1,1,1,0,0,6,2,0,4
32946793,1,0,1,0,0,1,1,0,0,1
32948529,1,0,3,3,0,0,1,1,0,0
32949156,1,0,1,1,0,0,12,3,1,8
32949172,1,0,1,1,0,0,2,2,0,0
32949185,1,1,1,1,0,0,1,1,0,0
32949199,1,1,1,1,0,0,4,4,0,0
32949212,1,0,1,1,0,0,10,8,0,2
32949250,1,1,1,0,0,1,10,1,0,9
32949252,1,1,1,0,0,1,9,1,0,8
32951482,1,0,1,1,0,0,2,2,0,0
32953839,1,1,1,1,0,0,2,2,0,0
32954013,1,0,1,0,0,1,15,6,0,9
32954025,1,0,2,2,0,0,1,1,0,0
32955339,1,0,1,1,0,0,1,1,0,0
32955425,1,1,2,2,0,0,2,2,0,0
32955713,1,0,1,0,0,1,9,3,1,5
32955735,1,1,1,1,0,0,1,1,0,0
32955849,1,1,1,0,0,1,1,0,0,1
32955850,1,1,1,0,0,1,1,0,0,1
32955854,1,0,1,0,0,1,20,4,3,13
32955855,1,0,1,0,0,1,19,4,3,12
32955895,1,1,1,1,0,0,3,2,0,1
32955896,1,1,2,0,0,2,4,2,0,2
32955963,1,1,1,0,0,1,4,0,0,4
32956441,1,1,1,1,0,0,2,1,1,0
32956612,1,0,1,1,0,0,1,1,0,0
32956841,1,0,1,1,0,0,11,6,0,5
32963793,1,0,1,0,0,1,3,0,2,1
32964995,1,0,1,1,0,0,1,1,0,0
32965919,1,1,1,1,0,0,5,1,3,1
32971272,1,0,1,1,0,0,3,3,0,0
32971402,1,0,1,0,0,1,3,0,0,3
32971498,1,0,1,1,0,0,3,3,0,0
32972060,1,1,1,1,0,0,1,1,0,0
32972213,1,1,1,1,0,0,2,2,0,0
32972214,1,0,1,1,0,0,1,1,0,0
32973082,1,1,1,1,0,0,2,1,1,0
32973329,1,0,2,2,0,0,1,1,0,0
32974221,1,1,1,0,0,1,24,1,1,22
32974232,1,1,1,1,0,0,6,3,3,0
32974529,1,1,1,1,0,0,12,11,1,0
32974653,1,0,1,1,0,0,2,2,0,0
32975016,1,0,1,1,0,0,1,1,0,0
32982261,1,1,1,1,0,0,1,1,0,0
32982878,1,0,1,1,0,0,1,1,0,0
32985967,1,0,1,1,0,0,7,4,3,0
32986254,1,0,1,0,0,1,1,0,0,1
32986293,1,0,1,1,0,0,4,3,0,1
32986340,1,1,1,1,0,0,2,2,0,0
32986484,1,1,2,2,0,0,3,1,1,1
32986548,1,1,1,1,0,0,1,1,0,0
32986593,1,0,1,1,0,0,1,1,0,0
32986626,1,0,1,1,0,0,1,1,0,0
32986742,1,1,1,1,0,0,3,1,1,1
32986795,1,1,1,0,0,1,2,0,1,1
32986909,1,0,1,1,0,0,8,4,0,4
32987375,1,1,1,1,0,0,5,5,0,0
32987408,1,1,1,1,0,0,2,1,0,1
32987465,1,1,1,1,0,0,3,3,0,0
32987490,1,0,1,1,0,0,2,1,1,0
32992407,1,1,1,0,0,1,4,1,0,3
32992640,1,0,1,1,0,0,1,1,0,0
32993289,1,1,1,1,0,0,3,3,0,0
32997304,1,0,1,1,0,0,2,2,0,0
32997434,1,1,1,1,0,0,1,1,0,0
32997588,1,0,1,1,0,0,2,1,0,1
33002738,1,0,1,1,0,0,1,1,0,0
33003413,1,0,1,1,0,0,1,1,0,0
33005096,1,1,1,1,0,0,17,13,4,0
33005499,1,1,1,0,0,1,1,0,0,1
33005882,1,0,1,0,0,1,2,0,1,1
33006416,1,0,1,1,0,0,1,1,0,0
33008022,1,0,1,1,0,0,3,2,1,0
33009359,1,0,1,1,0,0,4,2,0,2
33009812,1,1,1,1,0,0,1,1,0,0
33012768,1,1,1,1,0,0,2,2,0,0
33013422,1,0,1,0,0,1,2,0,1,1
33024669,1,1,1,1,0,0,12,5,0,7
33024857,1,0,1,0,0,1,18,2,0,16
33025308,1,1,1,0,0,1,14,6,7,1
33025512,1,1,1,1,0,0,1,1,0,0
33025519,1,0,1,0,0,1,2,0,1,1
33025886,1,1,1,1,0,0,1,1,0,0
33026177,1,0,1,1,0,0,2,2,0,0
33031510,1,1,1,1,0,0,2,1,1,0
33049401,1,1,1,1,0,0,22,18,4,0
33049436,1,1,1,1,0,0,30,5,1,24
33054978,1,0,1,1,0,0,4,4,0,0
33055129,1,1,1,1,0,0,2,2,0,0
33056759,1,1,1,1,0,0,1,1,0,0
33064335,1,0,1,1,0,0,1,1,0,0
33065991,1,0,1,1,0,0,3,3,0,0
33066053,1,1,1,1,0,0,1,1,0,0
33066530,1,1,1,1,0,0,4,2,2,0
33066540,1,1,1,1,0,0,3,2,1,0
33081154,1,1,1,1,0,0,6,5,1,0
33110511,1,0,1,1,0,0,8,5,3,0
33110512,1,0,1,1,0,0,2,2,0,0
33110752,1,0,1,1,0,0,2,2,0,0
33111159,1,1,1,1,0,0,1,1,0,0
33111460,1,0,1,1,0,0,1,1,0,0
33111619,1,1,1,1,0,0,2,2,0,0
33111815,1,1,3,3,0,0,2,2,0,0
33112194,1,0,1,1,0,0,1,1,0,0
33114752,1,1,1,1,0,0,12,6,1,5
33114757,1,1,1,1,0,0,2,1,0,1
33114766,1,1,1,1,0,0,3,1,0,2
33114775,1,0,1,1,0,0,1,1,0,0
33114780,1,1,1,0,0,1,2,0,0,2
33114893,1,0,1,0,0,1,17,1,2,14
33149923,1,0,1,0,0,1,9,0,0,9
33152043,1,0,1,0,0,1,4,0,0,4
33164626,1,0,1,1,0,0,2,2,0,0
33164635,1,0,1,1,0,0,7,3,3,1
33166248,1,0,1,1,0,0,2,2,0,0
33166249,1,0,1,1,0,0,10,2,5,3
33168004,1,0,1,0,0,1,2,0,0,2
33168050,1,0,1,0,0,1,1,0,0,1
33170963,1,0,1,1,0,0,6,6,0,0
33171006,1,1,1,1,0,0,1,0,0,0
33171288,1,0,1,0,0,1,3,0,1,2
33171301,1,1,1,1,0,0,1,1,0,0
33173250,1,0,1,0,0,1,5,2,0,3
33176257,1,0,1,1,0,0,1,0,0,0
33189698,1,1,1,1,0,0,2,2,0,0
33189919,1,0,1,1,0,0,3,3,0,0
33189955,1,0,1,1,0,0,10,2,1,7
33190067,1,1,1,1,0,0,2,1,1,0
33190133,1,1,1,0,0,1,7,2,1,4
33190613,1,0,2,2,0,0,1,1,0,0
33195746,1,0,2,2,0,0,2,2,0,0
33200437,1,1,1,1,0,0,12,9,2,1
33200627,1,0,2,0,0,2,3,0,0,3
33200641,1,0,1,1,0,0,24,7,0,17
33200716,1,0,1,1,0,0,4,4,0,0
33213270,1,0,1,1,0,0,8,3,0,5
33213275,1,1,1,1,0,0,1,1,0,0
33213290,1,1,1,1,0,0,1,1,0,0
33213308,1,1,1,1,0,0,6,6,0,0
33213310,1,1,1,1,0,0,3,3,0,0
33213359,1,1,1,1,0,0,5,5,0,0
33213368,1,0,1,1,0,0,1,1,0,0
33213370,1,0,3,3,0,0,1,1,0,0
33213387,1,1,1,1,0,0,9,9,0,0
33213390,1,1,1,1,0,0,6,4,2,0
33213407,1,0,1,1,0,0,7,7,0,0
33213414,1,0,1,1,0,0,5,5,0,0
33213441,1,0,1,1,0,0,3,3,0,0
33213457,1,0,1,1,0,0,1,1,0,0
33213465,1,0,1,1,0,0,4,4,0,0
33213471,1,0,1,1,0,0,1,1,0,0
33213490,1,1,1,0,0,1,8,1,0,7
33213492,1,1,1,1,0,0,7,2,0,5
33213494,1,1,1,1,0,0,1,1,0,0
33213510,1,0,1,1,0,0,1,1,0,0
33213531,1,0,1,1,0,0,3,1,2,0
33213637,1,0,1,1,0,0,3,3,0,0
33213639,1,1,1,0,0,1,2,0,1,1
33213652,1,0,1,1,0,0,2,2,0,0
33213752,1,0,1,1,0,0,1,1,0,0
33213883,1,0,1,1,0,0,7,5,2,0
33213998,1,0,1,1,0,0,1,1,0,0
33214049,1,0,1,1,0,0,1,1,0,0
33214085,1,0,1,1,0,0,4,4,0,0
33223431,1,0,1,1,0,0,3,2,0,1
33244711,1,1,1,0,0,1,4,0,3,1
33249513,1,0,1,0,0,1,2,0,1,1
33264666,1,1,1,1,0,0,13,13,0,0
33344190,1,1,1,1,0,0,6,4,0,2
33345118,1,1,1,1,0,0,1,1,0,0
33378143,1,0,1,1,0,0,2,1,1,0
33403744,1,1,1,1,0,0,3,2,0,1
33403751,1,0,1,1,0,0,4,3,1,0
33403770,1,1,1,1,0,0,3,3,0,0
33403779,1,0,1,1,0,0,13,12,1,0
33403869,1,1,1,1,0,0,16,16,0,0
33403896,1,1,2,2,0,0,1,1,0,0
33403920,1,1,1,1,0,0,10,10,0,0
33403926,1,1,1,1,0,0,9,9,0,0
33403938,1,0,1,1,0,0,2,2,0,0
33436821,1,0,1,1,0,0,1,1,0,0
33436979,1,1,1,1,0,0,1,1,0,0
33437338,1,1,1,0,0,1,12,3,1,8
33437382,1,0,1,1,0,0,4,2,2,0
33437634,1,1,1,1,0,0,3,1,2,0
33437771,1,1,1,0,1,0,1,0,1,0
33438622,1,0,1,0,0,1,3,1,0,2
33438927,1,1,1,0,1,0,7,0,7,0
33438941,1,0,1,0,1,0,21,0,19,2
33438953,1,1,1,0,1,0,2,0,2,0
33439098,1,0,1,0,0,1,6,2,1,3
33439573,1,1,1,0,0,1,30,4,2,24
33441043,1,1,1,0,1,0,2,0,1,1
33441075,1,0,1,1,0,0,7,7,0,0
33441327,1,0,1,0,0,1,8,3,1,4
33441520,1,1,1,1,0,0,2,2,0,0
33442124,1,0,1,1,0,0,3,2,1,0
33443613,1,0,1,1,0,0,3,1,2,0
33443615,1,0,1,1,0,0,1,1,0,0
33445044,1,0,1,1,0,0,2,1,1,0
33446758,1,1,1,1,0,0,6,5,1,0
33446759,1,0,1,1,0,0,5,5,0,0
33447598,1,0,1,1,0,0,21,13,1,7
33448274,1,0,1,1,0,0,3,3,0,0
33449256,1,1,1,1,0,0,2,1,1,0
33449846,1,1,1,1,0,0,3,3,0,0
33449945,1,1,1,1,0,0,1,1,0,0
33451036,1,0,1,1,0,0,2,1,1,0
33451063,1,0,1,1,0,0,1,1,0,0
33453900,1,1,1,1,0,0,13,8,1,4
33453967,1,1,1,1,0,0,7,6,1,0
33453989,1,0,1,1,0,0,1,1,0,0
33454079,1,0,2,2,0,0,11,1,1,9
33454140,1,0,1,1,0,0,2,2,0,0
33454199,1,1,1,1,0,0,2,1,1,0
33454222,1,0,1,0,0,1,3,0,2,1
33454250,1,0,2,2,0,0,3,3,0,0
33454428,1,0,1,1,0,0,3,3,0,0
33454484,1,0,1,1,0,0,2,2,0,0
33456186,1,0,1,1,0,0,1,1,0,0
33458575,1,0,1,1,0,0,2,2,0,0
33458838,1,1,1,1,0,0,1,1,0,0
33459577,1,1,1,1,0,0,6,4,2,0
33460089,1,1,1,1,0,0,1,1,0,0
33460229,1,1,1,1,0,0,2,2,0,0
33460368,1,1,1,1,0,0,1,1,0,0
33464153,1,1,1,1,0,0,9,8,1,0
33465298,1,0,1,0,0,1,5,0,1,4
33469214,1,0,1,0,0,1,3,2,0,1
33469611,1,1,1,1,0,0,8,4,0,4
33469618,1,1,1,0,0,1,17,11,1,5
33469673,1,1,1,1,0,0,3,1,1,1
33469707,1,0,1,1,0,0,16,13,1,2
33469876,1,1,1,0,0,1,10,6,1,3
33470200,1,0,1,1,0,0,2,2,0,0
33470694,1,0,1,0,0,1,10,2,3,5
33471178,1,1,1,1,0,0,3,3,0,0
33517349,1,1,1,1,0,0,11,10,1,0
33517409,1,0,1,0,0,1,15,3,1,11
33519691,1,0,1,0,1,0,4,0,4,0
33519778,1,1,1,1,0,0,5,4,1,0
33519867,1,0,1,0,1,0,6,0,6,0
33519898,1,1,1,1,0,0,1,1,0,0
33519899,1,0,1,1,0,0,2,2,0,0
33520883,1,0,1,0,0,1,2,1,0,1
33520973,1,0,1,0,1,0,1,0,1,0
33521004,1,1,1,0,1,0,7,0,7,0
33521053,1,1,1,1,0,0,12,10,2,0
33521076,1,1,1,0,1,0,15,0,15,0
33521082,1,0,1,0,1,0,4,0,3,1
33521262,1,0,1,0,1,0,3,0,3,0
33521489,1,1,1,0,1,0,1,0,1,0
33521814,1,0,1,0,1,0,3,0,3,0
33522144,1,0,1,0,0,1,3,2,0,1
33522145,1,0,1,1,0,0,2,2,0,0
33522148,1,0,1,0,0,1,3,2,0,1
33522150,1,0,1,0,0,1,3,2,0,1
33522154,1,0,1,0,0,1,3,2,0,1
33522304,1,0,1,0,1,0,4,0,4,0
33522365,1,0,1,1,0,0,1,1,0,0
33522467,1,0,1,0,1,0,3,0,3,0
33522501,1,0,1,1,0,0,12,12,0,0
33523133,1,1,1,1,0,0,1,1,0,0
33525604,1,0,1,1,0,0,1,1,0,0
33526432,1,0,1,0,0,1,3,0,1,2
33526444,1,0,1,1,0,0,1,1,0,0
33531305,1,1,1,1,0,0,3,3,0,0
33531489,1,0,1,1,0,0,2,1,1,0
33531522,1,1,1,1,0,0,4,4,0,0
33543756,1,0,1,1,0,0,5,2,2,1
33543865,1,1,2,2,0,0,1,1,0,0
33544021,1,0,1,1,0,0,3,3,0,0
33544724,1,0,1,1,0,0,1,1,0,0
33545477,1,1,1,1,0,0,33,20,6,7
33545895,1,0,1,1,0,0,12,9,3,0
33549558,1,1,1,1,0,0,6,2,4,0
33550423,1,0,1,0,0,1,4,0,2,2
33550909,1,1,1,0,0,1,2,0,0,2
33553326,1,1,1,1,0,0,7,5,2,0
33556095,1,0,1,1,0,0,1,0,0,0
33558252,1,0,1,0,0,1,16,6,0,10
33558445,1,0,2,2,0,0,1,1,0,0
33561720,1,0,1,1,0,0,4,2,2,0
33591112,1,1,1,1,0,0,2,2,0,0
33592472,1,0,1,0,0,1,5,2,0,3
33592473,1,0,1,1,0,0,1,1,0,0
33618230,1,0,1,1,0,0,1,1,0,0
33618379,1,1,1,1,0,0,4,2,0,2
33625345,1,0,1,0,0,1,1,0,0,1
33629713,1,1,1,1,0,0,27,5,3,19
33629867,1,1,1,1,0,0,23,4,4,15
33630728,1,1,1,1,0,0,13,6,0,7
33630916,1,0,1,1,0,0,1,0,0,0
33630985,1,0,1,1,0,0,7,7,0,0
33631017,1,0,1,0,0,1,5,0,0,5
33631031,1,0,1,1,0,0,3,3,0,0
33631044,1,0,1,0,0,1,4,1,1,2
33631117,1,0,1,0,0,1,6,3,2,1
33631118,1,0,1,1,0,0,1,1,0,0
33631120,1,1,1,1,0,0,2,1,1,0
33631123,1,1,2,2,0,0,3,2,1,0
33631138,1,0,1,1,0,0,15,5,0,10
33631232,1,0,1,0,1,0,12,0,12,0
33632049,1,0,1,1,0,0,1,1,0,0
33632154,1,0,1,0,1,0,9,0,9,0
33632381,1,0,1,0,1,0,4,0,4,0
33632800,1,1,1,1,0,0,1,1,0,0
33633183,1,0,1,1,0,0,2,2,0,0
33634301,1,0,2,2,0,0,6,3,1,2
33635491,1,1,2,2,0,0,5,4,1,0
33635525,1,0,1,1,0,0,12,12,0,0
33635997,1,1,1,1,0,0,1,1,0,0
33636139,1,0,1,0,0,1,3,2,0,1
33636165,1,1,1,1,0,0,2,2,0,0
33636298,1,1,1,0,0,1,3,0,0,3
33636975,1,1,1,1,0,0,4,3,1,0
33638555,1,1,1,1,0,0,33,3,5,25
33643736,1,1,1,0,0,1,5,1,1,3
33644288,1,0,1,0,0,1,4,0,2,2
33644443,1,0,1,1,0,0,2,2,0,0
33644466,1,0,1,0,0,1,3,1,0,2
33644535,1,1,1,1,0,0,13,9,1,3
33644614,1,1,2,2,0,0,3,3,0,0
33644837,1,0,1,0,0,1,7,3,1,3
33645073,1,1,1,1,0,0,3,3,0,0
33645994,1,0,1,0,0,1,5,1,0,4
33646288,1,1,1,1,0,0,1,1,0,0
33648474,1,1,1,0,0,1,2,1,0,1
33649769,1,0,1,1,0,0,4,4,0,0
33649788,1,0,1,1,0,0,2,2,0,0
33649821,1,1,1,1,0,0,2,2,0,0
33657381,1,0,1,1,0,0,4,4,0,0
33657439,1,1,1,1,0,0,2,2,0,0
33657633,1,1,1,0,0,1,2,0,1,1
33659078,1,0,1,0,0,1,7,1,1,5
33665012,1,1,1,1,0,0,1,1,0,0
33676451,1,1,1,1,0,0,1,1,0,0
33681857,1,0,1,1,0,0,1,1,0,0
33685954,1,1,1,1,0,0,4,4,0,0
33693230,1,0,1,1,0,0,23,4,1,18
33715481,1,1,1,1,0,0,9,8,1,0
33715482,1,1,1,1,0,0,9,8,1,0
33716089,1,1,1,1,0,0,12,9,3,0
33716374,1,1,1,1,0,0,19,5,1,13
33716401,1,1,1,0,0,1,4,0,0,4
33716412,1,1,2,0,0,2,3,0,2,1
33716431,1,0,1,1,0,0,1,1,0,0
33716435,1,0,1,0,0,1,9,0,0,9
33716475,1,1,1,0,0,1,18,4,1,13
33716499,1,1,1,1,0,0,13,10,3,0
33716505,1,1,1,1,0,0,15,12,3,0
33716573,1,0,1,0,0,1,19,3,1,15
33716574,1,0,1,1,0,0,1,1,0,0
33721340,1,0,1,1,0,0,1,1,0,0
33721369,1,1,1,1,0,0,3,3,0,0
33721370,1,1,1,1,0,0,1,1,0,0
33725020,1,0,1,1,0,0,2,2,0,0
33725179,1,1,1,1,0,0,6,6,0,0
33725199,1,0,1,1,0,0,1,1,0,0
33725225,1,1,1,1,0,0,33,9,2,22
33725233,1,1,1,0,0,1,35,9,2,24
